id,word_representation,outwear,top,trousers,women dresses,women skirts
3981,w237465 w306061 w372126 w47982 w66980 w189406 w71392 w217871 w127234 w89538 w74022 w1867 w120979 w311583 w164462 w249178 w217871 w193800 w218102 w217871 w204762 w281259 w36882 w103141 w105773 w318673 w380347 w201668,0,1,0,0,0
5942,w305249 w63426 w376233 w120979 w250138 w389481 w93366 w34893 w388541 w86449 w207614 w119705 w159413 w59496 w9294 w368487 w751 w70969,0,0,1,1,0
2796,w318673 w80884 w385278 w34893 w121255 w42500 w186076 w327774 w381413 w204762 w209673 w218128 w186076 w311583 w318673 w87179 w10065 w317619 w155203 w276473 w500597 w373450 w30365 w294820 w33992,0,1,0,0,0
2794,w195317 w256553 w218713 w193846 w186076 w194870 w6718 w286461 w99560 w71369 w272605 w294820 w33992 w293013 w169896 w500056 w10065,0,1,1,0,0
5277,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w225739 w371196 w182664 w335583 w218713 w286461 w204762 w150422 w266998 w500384 w36882 w236725 w6645 w241910 w273956 w62255,0,1,1,0,0
2973,w105773 w15521 w174795 w75959 w380494 w241910 w186076 w380347 w253067 w42402 w218102 w332345 w194870 w74442 w126729 w305814 w399845 w34893 w182976 w394873 w261297 w286596 w276473 w241910,0,0,1,0,0
6136,w173317 w39222 w207614 w93366 w230346 w323671 w500353 w137804 w279750 w500344 w294820 w33992 w66980 w392147 w373260 w322219 w245476 w52265 w217871 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w204762 w101681 w175395 w115724 w266998 w171593 w36882 w384336 w311583 w89538 w236725 w66980 w384336 w192814 w193067 w311583 w241910 w113637,0,1,1,0,0
6206,w34893 w194870 w97337 w114947 w500077 w36882 w48576 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w386149 w20894 w204762 w150363 w381605 w264611 w209018 w177163 w342007,1,1,0,0,0
1932,w305249 w1867 w322396 w197783 w193800 w389481 w93366 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w150205 w500019 w321998 w22890 w36882,0,1,0,0,0
3951,w366000 w500157 w158353 w233699 w15393 w217871 w343216 w121255 w193800 w75397 w365489 w194870 w5328 w311583 w383674 w215985,1,0,0,0,0
301,w232128 w293558 w119442 w151648 w376233 w120979 w250138 w217871 w173688 w376672 w173688 w85858 w158337 w86171 w202665 w109047,0,0,1,1,0
5291,w322219 w89538 w69002 w70856 w120979 w270214 w79536 w255331 w12685 w256905 w153164 w207614 w225436 w189406 w374393 w300222 w228165,0,1,1,0,0
5239,w121255 w47586 w181937 w290610 w250138 w19283 w302297 w207614 w293558 w16587 w113361 w382662 w123032 w22890 w250138,0,0,0,1,0
5407,w210717 w371473 w66980 w213553 w500441 w186648 w250138 w305137 w8052 w39218 w217871 w8992 w127234 w319927 w230612 w256086 w70969,0,0,1,1,0
4100,w256897 w69002 w145451 w277040 w177163 w33992 w317736 w146845 w207614 w270233 w40082 w77840 w34893 w187485 w133005 w256214 w384021 w71240 w186076 w399290 w194870 w52572 w253354 w277040 w365489 w120979,1,1,0,0,0
936,w279289 w395855 w286461 w308610 w111248 w111248 w302064 w43656 w384021 w111939 w217871 w6645 w241910 w369266 w62255,1,0,1,0,0
959,w193181 w336335 w500009 w308610 w3561 w33841 w19054 w115114 w91600 w36882 w48576 w276703 w197783 w193800 w553 w33992,1,1,0,0,0
3243,w105773 w15521 w174795 w209018 w384021 w163007 w186076 w60715 w281031 w133070 w194870 w365738 w126729 w305814 w399845 w34893 w182976 w394873 w270300 w197783 w143460,1,0,1,0,0
239,w195317 w127737 w34893 w204762 w286712 w294820 w230346 w111248 w164528 w234583 w273956 w138132 w314686 w217871 w141432 w194870 w331946 w60036 w358693 w172717 w255783 w314686,0,1,1,0,0
6840,w195317 w127737 w34893 w92187 w255783 w70969 w111248 w261297 w361433 w198528 w366139 w241910 w217871 w141432 w186076 w331946 w60036 w358693 w500109 w282140 w193800 w323852,0,1,1,0,0
5074,w500013 w296780 w171593 w36882 w166407 w160789 w109047 w70293 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w82341 w370005 w66217,0,1,1,0,0
1647,w500001 w128292 w253354 w254516 w102910 w374393 w20297 w261113 w370767 w380494 w221983 w217871 w169083 w240417 w153315 w121255 w193800 w36882 w217559 w26791 w351537,0,1,0,0,1
4463,w373517 w383437 w374393 w34893 w289496 w349210 w341569 w324593 w74232 w58822 w311583 w373517 w259930 w66980 w223408 w208229,1,0,1,0,0
1619,w256897 w128292 w253354 w254516 w102910 w374393 w20297 w261113 w388086 w268930 w265854 w333024 w277040 w365489 w120979 w34893 w114673 w200785 w47554 w71240,1,1,0,0,0
3319,w500126 w286461 w34893 w145577 w20297 w374393 w23969 w84287 w109896 w255783 w198565 w188324 w47586 w237137 w94172 w250138 w217871 w83808 w328691 w121255 w193800 w380494 w120979,0,1,0,1,0
4386,w294195 w34893 w367508 w751 w66217 w112319 w165609 w54702 w69002 w280823 w309108 w118125 w250138 w500576 w173688 w85858 w34893 w171137 w280823 w221983,0,0,0,1,1
44,w197783 w193800 w17109 w115724 w1867 w120979 w366000 w217871 w147343 w34893 w289496 w32497 w358149 w280384 w225739 w292000 w101837 w14631 w176441 w104397 w221983,0,1,0,0,1
6627,w279522 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w225739 w194870 w371196 w182664 w335583 w218713 w286461 w261297 w136665 w277040 w120979 w204762 w101681 w159545 w314686,0,1,1,0,0
1239,w220579 w270233 w177420 w244717 w391470 w382355 w282514 w179270 w74022 w36882 w250138 w311583 w34893 w97229 w293013 w85858 w33992 w34893 w257959 w235151 w152575 w20297,0,1,0,1,0
2184,w135270 w261297 w289292 w333652 w321998 w162756 w250138 w76913 w293859 w217871 w186076 w368487 w332548 w15393 w358736 w94172 w380494 w15393 w311583 w115915 w225739,1,0,0,1,0
5410,w500024 w27013 w30571 w144920 w172251 w378592 w234583 w101837 w155411 w294820 w33992 w370005 w217871 w114650 w126631 w119716 w314686,0,1,1,0,0
4363,w93366 w194870 w393987 w174897 w195317 w271715 w286461 w82341 w89538 w175602 w29840 w256214 w384021 w1867 w120979 w275199 w111248 w194870 w119716 w12685 w322219 w195317 w357832 w186076 w194870 w189105,0,1,1,0,0
2553,w237465 w125056 w66980 w254516 w223059 w111411 w28646 w234583 w376233 w221983,0,0,0,0,1
5825,w256897 w500001 w128292 w253354 w254516 w374393 w20297 w261113 w209018 w384021 w282140 w47586 w250138 w311583 w222895 w34893 w343913 w331534 w171593 w8954 w33992,0,1,0,1,0
4945,w137669 w34893 w204762 w150363 w331806 w342007 w48576 w34893 w222897 w173688 w347760 w39138 w385444 w193067 w66980 w358149 w338587 w256214 w384021 w75397,1,0,1,0,0
2080,w309353 w151648 w21322 w381553 w250138 w98086 w186880 w138576 w247466 w15393 w217871 w384530 w185379 w84933 w155411 w29880 w500001 w148650 w311583 w230522 w204540 w61795 w119162,1,0,0,1,0
4555,w115724 w58911 w336335 w500009 w308610 w111248 w331534 w500656 w500657 w82325 w276703 w115724 w171593 w36882,1,1,0,0,0
5526,w398645 w225739 w301260 w80938 w156342 w163007 w115724 w69002 w36882 w183601 w311583 w160701 w139689 w24134 w7718 w500013 w282225 w188064 w338476 w80220 w36882,1,1,0,0,0
3487,w194870 w220342 w127737 w279437 w351537 w290610 w250138 w217871 w145451 w186648 w356891 w250138 w186076 w194870 w44158 w109797 w181937 w277040 w239430 w33992,0,1,0,1,0
370,w119784 w194870 w125704 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w257351 w337551 w33992 w105773 w279541 w261801 w253067 w311583 w373517 w314861 w111248 w141635 w331534 w120979,0,1,0,0,0
6175,w167111 w34893 w234583 w113935 w111248 w223408 w286596 w276473 w31464 w22890 w120979 w217871 w252718 w120979 w165609 w165609,0,1,0,0,0
3999,w195317 w205904 w321998 w194870 w500052 w158353 w286461 w304713 w115724 w342007 w217871 w310983 w43656 w71240,1,0,0,0,0
6542,w279289 w378979 w41024 w186076 w392173 w273956 w101681 w314686 w233042 w311583 w337250 w215985 w51530 w43233 w173688 w384021 w33992,0,1,1,0,0
7356,w194870 w122953 w256905 w66217 w207614 w34893 w56481 w37419 w286461 w34893 w111248 w369717 w185078 w33992 w311583 w34893 w500577 w500578 w70969 w42634 w66980 w194870 w292769,0,1,1,0,0
438,w305957 w254429 w215751 w155034 w287643 w45765 w128292 w359340 w111411 w317619 w18330 w112319 w165609 w171593 w1867 w120979 w239044 w311583 w94486 w320917 w181642 w336335 w500009,1,1,0,0,0
2506,w29880 w215152 w202485 w116217 w101837 w115724 w15393 w270233 w177420 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w397842 w364496 w120979,1,1,0,0,0
6186,w194130 w34893 w382355 w374393 w270470 w197783 w195317 w239044 w311583 w34893 w111248 w315535 w277040 w116919 w241910 w247037 w85858 w92187 w314686 w500087,0,0,1,0,0
2992,w309353 w34893 w71392 w253067 w57825 w256214 w194870 w500019 w137692 w22890 w71240 w217871 w384530 w185379 w84933 w155411 w29880 w500001 w148650 w311583 w230522 w204540 w61795 w119162,1,0,0,0,0
1676,w151648 w93366 w204762 w500017 w15393 w230346 w48576 w309353 w399113 w34893 w207476 w375088 w6645 w202665 w86171 w158337 w109047 w26791 w256897 w168417 w366647,1,0,1,0,0
3566,w142023 w186076 w309049 w373517 w6691 w275199 w374393 w286461 w383444 w161756 w175250 w342007 w186076 w195317 w356690 w186076 w398645 w286461 w204762 w243262 w383108 w236919 w314686,1,0,1,0,0
7273,w137669 w34893 w7718 w359330 w236725 w238507 w145577 w162756 w342007 w311583 w34893 w136665 w394246 w229705 w342007 w66980 w393975 w338587 w256214 w384021 w336335,1,0,0,0,0
5105,w500078 w20297 w360699 w34893 w39218 w164528 w234583 w27013 w173688 w399554 w314686 w217871 w89538 w116919 w364496 w203431 w241910,0,0,1,0,0
5375,w29880 w500010 w219120 w194870 w500069 w344516 w373075 w115724 w22890 w241910 w155034 w254429 w42500 w186076 w97583 w194870 w20297 w311583 w369089 w371640 w382355 w374393 w27432 w26335 w162756 w163996 w365489 w15393,1,0,1,0,0
5848,w500042 w358562 w81698 w194870 w221366 w66980 w34893 w7718 w500013 w29840 w197783 w193800 w36882 w204762 w101681 w500316 w305202 w296780 w33841 w36882,0,1,0,0,0
3869,w271898 w257725 w384021 w75397 w308610 w295346 w263923 w314686 w500350 w48576 w276703 w151135 w500112 w314919 w500113,1,0,1,0,0
4585,w318673 w80884 w385278 w34893 w121255 w42500 w186076 w327774 w34893 w181642 w162756 w71240 w186076 w39222 w311583 w318673 w87179 w393660 w123298 w311583 w101837 w222895,1,0,0,0,0
7249,w194870 w371640 w217871 w301260 w500615 w392147 w223408 w162756 w342007 w218713 w225739 w250693 w91672 w84391 w66980 w290970 w334993 w345243 w277040 w239430 w33992,1,1,0,0,0
6657,w93366 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w89538 w209018 w384021 w500275 w75397 w250138 w275199 w374393 w111248 w206251 w384167 w48776 w314686 w127064 w203588 w101681 w322219 w195317 w357832 w186076 w66980 w194870,1,0,1,0,0
4056,w358562 w81698 w194870 w221366 w26509 w66980 w34893 w140261 w277040 w255783 w36882 w295346 w263923 w314686 w500119,0,1,1,0,0
4515,w34893 w5797 w374393 w286461 w10836 w91800 w314686 w311583 w7718 w500260 w218049 w294820 w33992 w395855 w218713 w243012 w194870,0,1,1,0,0
6831,w53495 w306061 w372126 w47982 w66980 w189406 w71392 w217871 w127234 w277040 w333024 w376233 w250138 w311583 w390708 w217871 w335611 w240417 w145577 w162756 w342007 w103141 w105773 w318673 w380347 w201668,1,0,0,1,0
7334,w237465 w53495 w306061 w372126 w47982 w66980 w189406 w217871 w127234 w352393 w42921 w15393 w217871 w204762 w359330 w251288 w374393 w305202 w294820 w103141 w318673 w45021 w380347 w201668,1,1,0,0,0
4434,w382355 w254516 w7718 w49235 w294820 w194870 w308610 w262747 w166786 w230612 w4564 w105389 w204762 w150363 w25638 w327385 w236919 w15393,1,1,1,0,0
4736,w112319 w66980 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w82341 w374393 w34893 w69002 w369717 w376233 w70856 w250138 w48576 w34893 w116515 w314079 w300401 w351537 w163007,1,0,0,1,0
4473,w41024 w237465 w256553 w95569 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w111248 w331534 w84847 w250138 w217871 w34893 w300670 w156065 w204762 w338476 w75409 w256214 w71240,1,0,0,1,0
5032,w254516 w1515 w255783 w161568 w33992 w207614 w255050 w254429 w233042 w311583 w358077 w386524 w217871 w280823 w126056 w351537 w250138 w89538,1,0,0,1,0
846,w247655 w292000 w254429 w342153 w186076 w194870 w161948 w66980 w34893 w217091 w12685 w333968 w97882 w68021 w255331 w12685 w217871 w39294 w225739 w172013 w34893 w308584,0,0,1,0,0
5853,w286461 w173430 w263923 w241910 w20297 w317736 w146845 w207614 w40082 w77840 w34893 w81365 w6645 w241910 w186076 w399290 w52572 w20297 w253354 w260920 w500037 w162756 w138576 w15393,1,0,1,0,0
2232,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w77504 w186076 w382355 w84933 w209018 w115724 w338587 w310549 w185790 w342007 w386149 w320917 w232277 w138132 w163007,1,0,0,0,0
3791,w500078 w20297 w360699 w34893 w39218 w388086 w268930 w393660 w285689 w217871 w89538 w320917 w186880 w15393,1,0,0,0,0
4856,w373517 w383437 w374393 w34893 w289496 w500005 w234583 w85858 w241910 w10065 w290531 w373517 w7718 w229602 w236725 w238507 w138132 w332345,0,0,1,0,0
6288,w256553 w182887 w63426 w121255 w250138 w186076 w240587 w217871 w207614 w111248 w338647 w373574 w22890 w1867 w120979 w240587 w148781,0,1,0,1,0
4309,w29880 w215152 w84933 w133070 w6691 w241910 w311583 w376672 w12622 w270233 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w151810 w1867 w120979,0,1,1,0,0
793,w282945 w66980 w165326 w305137 w289829 w378972 w320917 w358149 w333652 w69002 w386370 w158103 w247655 w270233 w398645 w381413 w194870 w119631 w358149 w309016 w319711 w380494 w15393 w217871 w187972 w240587 w221682 w379800,1,0,0,0,0
2279,w194870 w164832 w203992 w105773 w194870 w152498 w286461 w500264 w119862 w1867 w285847 w262522 w223173 w186648 w33992 w305202 w70969,0,1,1,0,0
2284,w194870 w61795 w111248 w221585 w318673 w234583 w113935 w279570 w553 w75397 w357978 w345594 w59869 w109047,1,0,1,0,0
4699,w194870 w83749 w256553 w37419 w218713 w111248 w70856 w500039 w250138 w500071 w179664 w236919 w91800 w314686,0,0,1,1,0
3650,w195317 w256553 w70995 w186457 w194870 w59869 w34893 w223408 w500005 w295346 w314686 w111248 w93366 w150422 w97740 w500327 w384336 w36882,0,1,1,0,0
2002,w219120 w120502 w221983 w61795 w119162 w191798 w500007 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005 w66217,0,0,1,0,1
2647,w29880 w500010 w219120 w194870 w365310 w197783 w143460 w155034 w254429 w42500 w186076 w194870 w20297 w311583 w189406 w369089 w371640 w382355 w374393 w282140 w193800 w111939,1,0,1,0,0
7189,w93366 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w89538 w169896 w82660 w209018 w384021 w33992 w275199 w111248 w386891 w368487 w375528 w90685 w12685 w322219 w195317 w357832 w66980 w194870 w189105,0,1,1,0,0
1962,w142023 w356690 w186076 w373517 w6691 w275199 w374393 w286461 w186648 w327489 w33992 w66980 w29863 w186076 w5713 w195317 w356690 w398645 w286461 w12216 w69914 w135270 w36882,0,1,0,0,0
5783,w294195 w34893 w367508 w751 w66217 w145683 w337551 w381553 w286297 w323852 w247699 w146636 w71240,1,1,0,0,0
7225,w254516 w337551 w70856 w250138 w254429 w50563 w311583 w380347 w22590 w34893 w322775 w62255 w204762 w150363 w381605 w264611 w209018 w177163 w342007,1,0,0,1,0
1287,w239044 w302766 w311583 w129473 w500050 w338587 w171999 w45374 w382662 w2372 w136665 w103497 w165492 w221983 w186076 w153164,1,0,0,0,1
6971,w125056 w334211 w66980 w254516 w223059 w111411 w286596 w61358 w29840 w118125 w120979,0,1,0,0,0
3594,w377964 w137669 w89538 w171137 w342007 w48576 w311583 w34893 w317619 w112319 w165609 w119716 w34893 w297626 w366481 w193067 w66980 w393975 w358149 w500013 w296780 w500220 w17440 w236919 w15393,1,0,1,0,0
3745,w237465 w125056 w334211 w66980 w254516 w111411 w285714 w221983,0,0,0,0,1
3964,w195317 w205904 w321998 w500052 w158353 w286461 w345075 w256214 w384021 w36882 w360424 w81365 w273956 w62255 w6645 w241910,0,1,1,0,0
7314,w186494 w270233 w330842 w185379 w116919 w61358 w29840 w256214 w384021 w1867 w120979 w48576 w286596 w211818 w194870 w378784 w15393 w207614 w34893 w82341 w111498,1,1,0,0,0
3339,w194870 w83749 w256553 w218713 w286461 w280506 w333652 w121255 w193800 w71240 w301401 w289496 w392147 w397626 w386149 w241910,1,0,1,0,0
466,w256826 w34893 w367508 w751 w66217 w209018 w321502 w198528 w221983 w171593 w193067,0,0,1,0,1
2166,w119784 w194870 w125704 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w204762 w150363 w207370 w25638 w500034 w105773 w194870 w279541 w261801 w253067 w311583 w373517 w169083 w240417 w153315 w36882,1,1,0,0,0
5477,w195317 w194130 w34893 w382355 w374393 w500267 w189790 w241910 w391554 w239044 w311583 w34893 w111248 w315535 w200148 w236919 w33992 w15393 w204762 w150363 w338476 w75409 w36882,1,1,1,0,0
3812,w34893 w374393 w83112 w286461 w3068 w241910 w371725 w86889 w198528 w239044 w356399 w265142 w15393 w395855 w218713 w194870 w10271,1,0,1,0,0
1531,w393660 w277040 w138132 w163007 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w20297 w206428 w165931 w71240 w500722 w500723,1,0,0,0,0
7214,w372212 w127707 w186076 w282945 w380881 w66980 w378972 w320917 w358149 w333652 w69002 w386370 w7718 w359330 w236725 w238507 w311859 w36882,1,1,0,0,0
7209,w237465 w125056 w67524 w217871 w230090 w34893 w89538 w7718 w10242 w374393 w101681 w321998 w197783 w193800 w36882 w311583 w34893 w7718 w359330 w282514 w241910,0,1,1,0,0
6207,w247655 w270233 w261113 w241392 w158353 w500001 w708 w500013 w296780 w258166 w69762 w238507 w312410 w342007 w386149 w166239 w374577,1,0,1,0,0
1333,w318673 w121255 w114391 w397585 w311859 w1867 w120979 w28453 w225739 w318673 w253354 w311583 w83593 w272605 w126631 w12685,0,1,1,0,0
2194,w186494 w223897 w330842 w185379 w116919 w81649 w63426 w270788 w173688 w94172 w1867 w120979 w48576 w286596 w263923 w91800 w314686 w207614 w82341 w111498 w279389,1,0,1,0,0
6325,w342153 w24349 w71958 w165492 w250138 w380347 w115724 w106085 w185078 w36882 w237465 w256553 w243012 w194870 w115114 w186457 w107942,0,1,0,1,0
7192,w147907 w500085 w218128 w115724 w71240 w254429 w50563 w311583 w380347 w22590 w217871 w34893 w62255 w197783 w163007,1,0,0,0,0
5854,w34893 w5797 w374393 w286461 w276703 w193306 w377961 w314686 w239044 w392147 w134152 w263923 w241910 w395855 w218713 w243012 w194870,0,0,1,0,0
4840,w256826 w294195 w34893 w367508 w288320 w183524 w384021 w1867 w120979 w89538 w500109 w368487 w213720 w1867 w120979,0,1,0,0,0
4683,w254516 w118355 w144920 w187552 w121255 w193800 w335875 w120979 w254429 w50563 w311583 w380347 w22590 w217871 w34893 w62255 w93366 w112319 w165609 w317619 w61795 w66980 w177163 w109047,0,1,1,0,0
3351,w382355 w254516 w261297 w70856 w280823 w221983 w311583 w308610 w277040 w365489 w276473 w217871 w188324 w376233 w250138 w388086 w268930 w116515 w94172 w209018 w384021 w186648 w33992,0,1,0,1,1
1364,w230409 w33852 w109269 w369689 w186076 w377961 w217871 w286596 w500145 w337551 w314686 w270233 w223897 w19283 w260920 w34893 w81461 w375163 w71220 w217871 w327774 w90685 w34893 w382355 w374393 w326109 w111248 w324593 w74232 w137996 w392167,1,0,1,0,0
3421,w66980 w217817 w88895 w15393 w121255 w204750 w256553 w218713 w243012 w194870 w115114 w186457 w107942,1,0,1,0,0
396,w237465 w167111 w234583 w113935 w277040 w333024 w101837 w333524 w280823 w221983 w111248 w242257 w380494 w241910,0,0,1,0,1
1823,w256897 w500001 w128292 w253354 w254516 w102910 w20297 w261113 w7718 w373782 w70673 w145577 w162756 w15393 w217871 w395130 w165609 w228248 w70969,1,0,1,0,0
2393,w500042 w358562 w81698 w194870 w221366 w26509 w34893 w500037 w376233 w250138 w380560 w261297 w294820 w33992,0,1,0,1,0
1735,w105773 w500005 w376233 w221983 w76913 w311583 w293859 w217871 w368487 w388086 w268930 w234583 w47586 w145907 w115915 w225739 w114635,0,1,0,0,1
2801,w237465 w125056 w67524 w217871 w230090 w286461 w34893 w89538 w298189 w198528 w172823 w33992 w311583 w500005 w277040 w365489 w52100 w234583 w221983,0,1,0,0,1
1970,w305957 w254429 w215751 w155034 w287643 w45765 w128292 w359340 w111411 w287015 w364496 w203431 w165492 w314686 w239044 w311583 w94486 w320917 w49168 w284351 w50316 w33992,0,1,1,0,0
2821,w157401 w229673 w256553 w97300 w286461 w34893 w257095 w282140 w193800 w33992 w217871 w7718 w350707 w500140 w241910,0,1,1,0,0
6436,w349239 w280823 w221983 w311583 w293859 w356796 w326106 w34893 w175250 w217578 w337250 w349078 w82660 w246106 w249337 w250138,0,0,0,1,1
1353,w220579 w270233 w177420 w244717 w391470 w34893 w39218 w280631 w198528 w163007 w311583 w380494 w197783 w193800 w74022 w50730 w217871 w89538 w1867 w120979 w207614 w34893 w257959 w235151 w20297,1,1,0,0,0
5657,w325666 w256553 w61795 w342153 w90685 w66980 w254516 w240313 w257531 w164005 w105918 w98699 w333024 w356891 w250138,0,0,0,1,0
4597,w220579 w270233 w177420 w244717 w382355 w34893 w280631 w198528 w187010 w1867 w120979 w34893 w380494 w323753 w198528 w376233 w250138 w207614 w34893 w257959 w235151 w20297,0,1,0,1,0
238,w318673 w350483 w356690 w318673 w186076 w151648 w111248 w148641 w193800 w276473 w217871 w188324 w250138 w237465 w356690 w186076 w151648 w34893 w312941 w111613 w273956 w79536 w154850 w12685,0,0,1,1,0
3353,w195317 w256553 w37419 w218713 w193846 w186076 w6718 w286461 w386149 w166407 w138576 w553 w15393 w200205 w118125 w120979 w311583 w75409,1,1,0,0,0
2143,w500068 w269165 w262082 w273956 w105615 w18470 w256214 w384021 w163007 w290766 w77630 w500005 w241910,1,0,1,0,0
5287,w135270 w198315 w254516 w345243 w116919 w376233 w120979 w250138 w20297 w56311 w34893 w81629 w345945 w155657 w89538 w121749 w22890 w1867 w120979,0,1,0,1,0
6961,w194000 w382355 w180930 w69002 w75397 w155034 w311583 w286596 w278986 w314686 w34893 w751 w386149 w20297 w173688 w85858 w241910,1,0,1,0,0
5480,w167111 w189406 w279437 w194870 w351537 w103718 w47586 w33992 w150520 w59496 w34893 w189307 w352013 w187552 w336139 w198149 w179065 w234787 w173688 w347760 w109047,0,1,1,0,0
5650,w195317 w186076 w151648 w155034 w311583 w34893 w7718 w373782 w70673 w332345 w200205 w94172 w56308 w197783 w193800 w120979,0,1,1,0,0
2108,w325666 w256553 w342153 w90685 w66980 w254516 w240313 w257531 w111248 w164005 w105918 w305249 w173688 w399554 w87594 w376233 w221983,0,0,0,0,1
1734,w15521 w174795 w317619 w112319 w165609 w173915 w314686 w186076 w204762 w500413 w500414 w391856 w138132 w197783 w194870 w74442 w365738 w126729 w305814 w399845 w34893 w394873 w26335 w74232 w378798 w123298,1,0,1,0,0
6112,w83749 w194870 w115114 w66980 w327385 w29840 w171593 w185078 w1867 w120979 w373306 w256214 w384021 w71240,1,1,0,0,0
4977,w247655 w270233 w261113 w18470 w366000 w378735 w500012 w306830 w200253 w61358 w29840 w256214 w384021 w1867 w120979 w292000 w68021 w500047 w89000 w276473 w12685,0,1,1,0,0
2399,w350483 w356690 w318673 w186076 w151648 w34893 w111248 w233699 w94172 w250138 w311583 w164528 w234583 w390708 w237465 w356690 w186076 w151648 w34893 w312941 w317619 w112319 w165609 w173915 w333968 w399113 w256214 w36882,0,1,0,1,0
1486,w237465 w167111 w234583 w113935 w399365 w500013 w296780 w27377 w48776 w221983 w111248 w41288 w202056 w234583 w280823 w221983,0,0,0,0,1
3643,w237465 w34893 w234583 w113935 w204762 w296780 w36882 w111248 w108909 w197783 w193800 w120979,0,1,0,0,0
54,w237465 w256553 w286461 w209018 w384021 w356891 w250138 w382662 w111248 w194827 w234583 w8954,0,1,0,1,0
4645,w286461 w54702 w263923 w241910 w20297 w317736 w146845 w270233 w40082 w77840 w34893 w500174 w116919 w500273 w111248 w186076 w399290 w194870 w52572 w253354 w108122 w197783 w143460,0,0,1,0,0
4118,w63426 w69002 w322396 w42169 w377964 w8 w121802 w322219 w53277 w165492 w173688 w85858 w241910 w89538,0,1,1,0,0
1347,w247655 w270233 w261113 w241392 w158353 w500001 w708 w93240 w133831 w250138 w311583 w164528 w234583 w368487 w91800 w314686,0,0,1,1,0
6120,w178983 w334456 w239661 w311583 w70440 w85032 w155034 w311583 w265585 w358149 w331534 w385444 w265142 w15393,1,1,0,0,0
4424,w195317 w374666 w194870 w167540 w388071 w82026 w126394 w225739 w111248 w99857 w263923 w241910 w217871 w305404 w61795 w126729 w203342 w126729 w124735 w36882 w391554 w42589 w225739 w162965,0,1,1,0,0
6953,w155918 w105773 w500031 w285847 w66980 w84933 w500032 w127737 w194870 w500033 w500594 w342007 w230409 w282136 w314231 w105773 w309486 w63426 w388086 w268930 w360226 w104397 w221983,1,0,0,0,1
292,w254516 w140261 w250138 w50563 w311583 w380347 w22590 w217871 w34893 w322775 w62255 w182322 w384021 w369717 w36882,0,1,0,1,0
3966,w294195 w34893 w367508 w751 w66217 w189113 w165609 w140508 w368487 w12685 w500387 w500703 w312941 w217871 w111248 w290766 w22890 w1867 w120979,0,1,1,0,0
2186,w5797 w374393 w83112 w286461 w29840 w300610 w345757 w1867 w120979 w311583 w261297 w133070 w241910 w395855 w218713 w243012 w194870,0,1,1,0,0
342,w194870 w122953 w256905 w66217 w207614 w34893 w56481 w37419 w218713 w286461 w111248 w188962 w24656 w36882 w311583 w34893 w241910 w311583 w120502 w186076 w42634 w66980 w194870,0,1,1,0,0
3833,w158353 w320917 w256214 w384021 w75397 w378979 w335583 w68504 w372126 w142139 w66801 w260975 w213357 w55693 w15393,1,0,0,0,0
7155,w341569 w176246 w171593 w22890 w1867 w120979 w42169 w377964 w311583 w121802 w322219 w7718 w359330 w169286 w318823 w276473 w263300 w36882,0,1,0,0,0
1809,w195317 w321998 w194870 w500052 w158353 w286461 w109468 w313133 w105854 w500183 w360424 w186633 w116515 w321998 w104709 w384021 w33992 w111248,1,1,0,0,0
789,w133277 w361433 w90685 w151014 w193800 w277040 w365489 w246106 w250138 w311583 w159743 w385820 w376233 w221983 w228759 w99802,0,0,0,1,1
4323,w127737 w500287 w280823 w342134 w22890 w221983 w100299 w241910 w282225 w115114 w29880,0,0,1,0,1
3954,w194870 w371640 w360297 w301260 w111248 w174229 w101837 w277040 w376233 w221983 w218713 w250693 w91672 w84391 w66980 w318673 w290970 w334993 w376144 w165492 w221983,0,0,0,0,1
2942,w195317 w127737 w34893 w134621 w154850 w12685 w111248 w91800 w314686 w217871 w141432 w186076 w194870 w60036 w358693 w124735 w15393,1,0,1,0,0
